Points,GEO12_ID,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,TotPop,NatWalkInd,TotPop_scaled,NatWalkInd_scaled,score
"(-96.03937588511745, 30.43803817281154)",481852000000.0,0.00548067,0.059485262,0.050449568,0.32283072,0.061905201,0.088430217,0.142679211,0.285833153,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7275301425158551
"(-96.03982119262065, 31.465973184701518)",482900000000.0,0.00621514,0.53910636,0.027899409,0.888595523,0.070233409,0.802794842,0.078807528,0.787442341,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5250337036783872
"(-96.04055147036408, 30.015318134467353)",484737000000.0,0.006660793,0.361850323,0.070379357,0.658686643,0.075286705,0.538783432,0.199128885,0.583604269,6196,5.0,0.6636675235646958,0.44897959185922537,0.6562873729181744
"(-96.04136245065142, 29.923811413261458)",484737000000.0,0.003575515,0.398648144,0.090647954,0.742219975,0.040302495,0.593591407,0.25653821,0.657665233,6196,5.0,0.6636675235646958,0.44897959185922537,0.6378164454399134
"(-96.04188731128612, 30.069686382029744)",484737000000.0,0.003678075,0.324939472,0.030404063,0.608810571,0.041465432,0.483807105,0.085901779,0.539383957,6196,5.0,0.6636675235646958,0.44897959185922537,0.6907454647877396
"(-96.04248355814524, 31.162391534913287)",482900000000.0,0.040288614,0.256181452,0.104998992,0.606215987,0.456595217,0.381396478,0.297186479,0.53708359,2435,7.666666667,0.26081833761782347,0.775510204131612,0.4865552235479524
"(-96.04344761718974, 30.247816246393867)",481852000000.0,0.002807883,0.14883847,0.047462611,0.454364807,0.031598256,0.221516045,0.134218871,0.402451766,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6920901932984639
"(-96.04452528322987, 30.385177180476056)",481852000000.0,0.009147388,0.034107432,0.023238281,0.351043327,0.1034824,0.050631579,0.065605224,0.310846556,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7093626559506377
"(-96.04506786445228, 31.21712270414663)",482900000000.0,0.00643192,0.305589343,0.067644778,0.654821721,0.0726915,0.454986338,0.191383389,0.580177615,2435,7.666666667,0.26081833761782347,0.775510204131612,0.6064983003305612
"(-96.04509804731195, 29.954924720384884)",484737000000.0,0.006635663,0.380501441,0.110457329,0.712296728,0.075001754,0.566563067,0.312646819,0.631135171,6196,5.0,0.6636675235646958,0.44897959185922537,0.6337106260920874
"(-96.04561830943145, 30.97020589583596)",483130000000.0,0.004466755,0.13733333,0.083589606,0.439631479,0.050408341,0.204379883,0.236545951,0.389389143,3525,1.333333333,0.3775706940874036,0.0,0.6761294378412875
"(-96.04730832204379, 30.24678366710482)",481852000000.0,0.0016167,0.149005459,0.04527947,0.452973511,0.018091335,0.221764764,0.128035286,0.401218238,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6974753436462898
"(-96.04748369998093, 30.92481945346611)",483130000000.0,0.005862184,0.13750137,0.062778969,0.402901963,0.06623121,0.204630168,0.177601339,0.356824616,3525,1.333333333,0.3775706940874036,0.0,0.6845045504934616
"(-96.04769663767668, 31.07776631442888)",482900000000.0,0.010426306,0.192257238,0.085388234,0.528837405,0.117984149,0.286185494,0.241640435,0.468479449,2435,7.666666667,0.26081833761782347,0.775510204131612,0.6347499496349089
"(-96.04849017606553, 30.60572533541076)",481852000000.0,0.007762968,0.215098277,0.048209915,0.259607373,0.087784356,0.320205745,0.136335556,0.229779097,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7282243744723769
"(-96.0487334478256, 30.085567296062354)",484737000000.0,0.00469548,0.308440409,0.014383455,0.591534909,0.053001863,0.459232817,0.040524573,0.524067291,6196,5.0,0.6636675235646958,0.44897959185922537,0.6951016984399133
"(-96.05022042739336, 30.090419349989354)",484737000000.0,0.002004301,0.303471518,0.010918842,0.586522285,0.022486373,0.451831975,0.03071131,0.519623079,6196,5.0,0.6636675235646958,0.44897959185922537,0.7080100341355655
"(-96.05022823000256, 31.43084031979023)",482900000000.0,0.001881521,0.507810745,0.02999248,0.852006234,0.021094167,0.756182046,0.084736,0.75500214,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5551780457653438
"(-96.05026729059472, 30.035715962039475)",484737000000.0,0.013746585,0.346774886,0.058808491,0.63610142,0.155633052,0.516329543,0.16635525,0.563580126,6196,5.0,0.6636675235646958,0.44897959185922537,0.6377069334399134
"(-96.05150903947434, 30.75099038471248)",481852000000.0,0.018740924,0.237420301,0.173514453,0.289080903,0.212264263,0.353452957,0.491251528,0.255910439,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6589611929071595
"(-96.05186255696468, 30.262306924207138)",481852000000.0,0.002790781,0.132884848,0.059573175,0.437686321,0.031404334,0.197754155,0.168521163,0.387664558,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6968427427767248
"(-96.05191408194597, 30.233895958452546)",481852000000.0,0.00027792,0.160836412,0.031632623,0.46100281,0.002910808,0.239386204,0.089381584,0.408337044,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7011938666897682
"(-96.05220565258395, 31.267101007821726)",482900000000.0,0.016924748,0.353978355,0.061624635,0.698241839,0.191670493,0.527058644,0.174331774,0.618674054,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5493320330696915
"(-96.05306614055966, 30.096786448322167)",484737000000.0,0.001441292,0.296880658,0.008242125,0.579552372,0.01610237,0.442015315,0.023129703,0.513443529,6196,5.0,0.6636675235646958,0.44897959185922537,0.7131364120051308
"(-96.05311609274601, 30.271319366181906)",481852000000.0,0.003732496,0.123802243,0.068381072,0.429663817,0.042082518,0.184226202,0.193468889,0.380551776,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6951060910810725
"(-96.05433047641732, 29.984187107234224)",484737000000.0,0.017324272,0.359803178,0.104310198,0.681850099,0.196200733,0.535734341,0.295235519,0.604141076,6196,5.0,0.6636675235646958,0.44897959185922537,0.6030411023529569
"(-96.05487400003922, 30.246189507883372)",481852000000.0,0.00112814,0.148229694,0.043205884,0.449155614,0.012551513,0.220609313,0.122162004,0.397833276,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7008852134288986
"(-96.05530251134165, 31.023145321744728)",483130000000.0,0.020937854,0.165227376,0.115217632,0.477969493,0.237175425,0.245926261,0.326130032,0.423379769,3525,1.333333333,0.3775706940874036,0.0,0.5936428231021571
"(-96.05594614011007, 30.090948303788473)",484737000000.0,0.003854087,0.302477105,0.005412999,0.583552859,0.043461248,0.450350861,0.01511641,0.516990375,6196,5.0,0.6636675235646958,0.44897959185922537,0.7023725839616526
"(-96.05620275069793, 30.369656362915112)",481852000000.0,0.003682144,0.031539731,0.011119529,0.353080212,0.041511567,0.046807154,0.031279742,0.312652466,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7319482772984639
"(-96.05680524783905, 30.0494722515439)",484737000000.0,0.005540349,0.337096723,0.044294069,0.620876112,0.062581904,0.501914544,0.125244208,0.550081311,6196,5.0,0.6636675235646958,0.44897959185922537,0.6771819658312178
"(-96.05762270542816, 30.105594335072237)",484737000000.0,0.00120663,0.287748857,0.008349229,0.569638161,0.013441525,0.428414088,0.023433067,0.504653552,6196,5.0,0.6636675235646958,0.44897959185922537,0.7176974745703483
"(-96.05807452028148, 30.353564169048862)",481852000000.0,0.00243712,0.043770669,0.023218378,0.363259586,0.027394143,0.065024346,0.065548848,0.321677537,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7314375175593334
"(-96.05869333753608, 29.81628715099651)",484737000000.0,0.009905604,0.449713543,0.100215806,0.835747857,0.112079871,0.669650019,0.283638453,0.740587403,6196,5.0,0.6636675235646958,0.44897959185922537,0.5795227400920872
"(-96.05914771997202, 30.254590760295056)",481852000000.0,0.003633601,0.139299048,0.051327203,0.439808162,0.040961137,0.207307692,0.145165046,0.38954579,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.693464407994116
"(-96.05935751891535, 30.075297812105557)",484737000000.0,0.009507714,0.317872443,0.018346645,0.596278783,0.107568161,0.473281221,0.051750021,0.528273228,6196,5.0,0.6636675235646958,0.44897959185922537,0.6735603187877395
"(-96.0594187584311, 30.804179784499627)",481852000000.0,0.024600505,0.202763885,0.121465171,0.310841448,0.278706515,0.301834464,0.343825731,0.27520342,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6377943418636813
"(-96.05973397506968, 30.43199027543104)",481852000000.0,0.002843742,0.043307514,0.035656742,0.309691325,0.032004858,0.064334507,0.100779609,0.274183716,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7448516012984637
"(-96.06054073200336, 30.25661699927298)",481852000000.0,0.004179078,0.137108955,0.053353827,0.437349277,0.047146349,0.20404569,0.150905312,0.387365734,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6919635596462899
"(-96.06070354973915, 30.861596319308358)",483130000000.0,0.019213929,0.170041143,0.07328033,0.347473981,0.217627704,0.253096056,0.207345681,0.307681961,3525,1.333333333,0.3775706940874036,0.0,0.6455375530152005
"(-96.06174511834122, 30.316810932801697)",481852000000.0,0.00722431,0.077506087,0.05882878,0.388429163,0.081676465,0.11527107,0.166412718,0.343992978,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6982247915593334
"(-96.06181633913975, 30.49382696679172)",481852000000.0,0.020097496,0.102448332,0.068187853,0.275283759,0.227646539,0.152420933,0.19292161,0.24367784,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6795770418636813
"(-96.06308199111025, 30.37334697120034)",481852000000.0,0.001994221,0.024266123,0.003362695,0.34559555,0.022372078,0.035973586,0.009309074,0.306016537,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7423399112115073
"(-96.06313970845383, 30.265091643625812)",481852000000.0,0.009064833,0.128383372,0.061912547,0.428898108,0.102546298,0.191049499,0.175147263,0.379872895,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6748112709506378
"(-96.06371191382844, 30.03266159645217)",484737000000.0,0.002694359,0.334641848,0.061012166,0.633594658,0.030310992,0.498258167,0.172596999,0.561357622,6196,5.0,0.6636675235646958,0.44897959185922537,0.6825845916573047
"(-96.06375779836992, 30.098250691843898)",484737000000.0,0.002805922,0.294718749,0.005586303,0.573607114,0.031576017,0.438795292,0.01560728,0.508172441,6196,5.0,0.6636675235646958,0.44897959185922537,0.7100547587007829
"(-96.06482133456258, 30.092530371572327)",484737000000.0,0.00244552,0.300384832,0.004289797,0.578341139,0.027489396,0.447234556,0.011935023,0.512369645,6196,5.0,0.6636675235646958,0.44897959185922537,0.709809033874696
"(-96.06482483281968, 31.362449097440805)",482900000000.0,0.009847943,0.447236769,0.076228693,0.782741338,0.111426049,0.665961023,0.215696703,0.693591625,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5433471494175176
"(-96.06565121414042, 31.40228624003682)",482900000000.0,0.01131161,0.485103255,0.046420037,0.819944832,0.128022686,0.722360707,0.131265857,0.726576382,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5273201933305612
"(-96.06680635246342, 30.4001859700566)",481852000000.0,0.001304767,0.01334363,0.003706624,0.324423333,0.014554301,0.019705238,0.010283227,0.28724517,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7522532741245508
"(-96.0671808241029, 30.109724963096312)",484737000000.0,0.000762065,0.283108912,0.014273053,0.561769748,0.008400561,0.421503189,0.040211868,0.497677388,6196,5.0,0.6636675235646958,0.44897959185922537,0.7214483059616524
"(-96.06734549481801, 30.385129629296014)",481852000000.0,0.001990351,0.012875365,0.009767168,0.334300116,0.022328196,0.019007788,0.027449276,0.296001963,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7457874435593334
"(-96.06742542755012, 30.018449227075674)",484737000000.0,0.009986333,0.335339863,0.075451825,0.645260012,0.11299527,0.499297815,0.21349628,0.571700168,6196,5.0,0.6636675235646958,0.44897959185922537,0.6484040037877395
"(-96.06755410977689, 29.949091187935025)",484737000000.0,0.004737551,0.363366069,0.125636015,0.708664689,0.053478907,0.541041037,0.355639341,0.627914991,6196,5.0,0.6636675235646958,0.44897959185922537,0.6415573097442612
"(-96.0678708933351, 31.457086399855815)",482900000000.0,0.002769583,0.537974737,0.006616992,0.871169351,0.031163968,0.801109362,0.018526634,0.771992231,2435,7.666666667,0.26081833761782347,0.775510204131612,0.5466912159392566
"(-96.0694368143171, 30.565066807297885)",481852000000.0,0.008889172,0.172635501,0.030500577,0.244063788,0.100554474,0.256960184,0.086175147,0.215998097,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7335066799506378
"(-96.06983051026987, 30.379181425902285)",481852000000.0,0.002546659,0.015640148,0.005558812,0.336697636,0.02863622,0.023125754,0.015529416,0.298127612,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7431932048636811
"(-96.06998108063402, 30.38696187304711)",481852000000.0,0.002261064,0.009665936,0.009806568,0.33113181,0.025397829,0.01422755,0.027560874,0.293192931,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7458997840810725
"(-96.0700499793256, 30.40183096488836)",481852000000.0,0.001336403,0.012031497,0.003814833,0.320913806,0.014913028,0.017750901,0.010589721,0.28413361,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7532824266028116
"(-96.07009645787558, 30.25004263873104)",481852000000.0,0.002644702,0.142800072,0.047889568,0.43752225,0.029747937,0.212522241,0.135428198,0.387519092,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6982662116028117
"(-96.07026668805464, 31.2253259898564)",482900000000.0,0.004723261,0.324567764,0.085628698,0.652756625,0.053316875,0.483253469,0.242321532,0.578346693,2435,7.666666667,0.26081833761782347,0.775510204131612,0.6104304352001264
"(-96.07092521280948, 30.39319406832428)",481852000000.0,0.001205309,0.006905029,0.003710602,0.326140141,0.013426548,0.010115359,0.010294496,0.288767299,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7525325611680291
"(-96.0714254025927, 30.077717825841543)",484737000000.0,0.007390484,0.314981202,0.019181394,0.589134224,0.083560733,0.468974905,0.054114387,0.521938835,6196,5.0,0.6636675235646958,0.44897959185922537,0.6841984282660003
"(-96.07215485484976, 30.390159630711164)",481852000000.0,0.001023744,0.006170651,0.00648859,0.327346558,0.011367763,0.00902155,0.018162944,0.289836912,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7525820714723768
"(-96.072197482251, 30.614457313012732)",481852000000.0,0.002066585,0.209291806,0.064865247,0.235657865,0.023192624,0.311557381,0.183510571,0.208545375,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7564016345158551
"(-96.07222633830152, 30.391084184352586)",481852000000.0,0.000812451,0.005792465,0.005582668,0.326654036,0.008971898,0.008458266,0.015596986,0.28922292,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7537650322549855
"(-96.07244206564422, 30.113763206662867)",484737000000.0,0.000423235,0.278922768,0.014499277,0.555875176,0.00455854,0.415268199,0.040852631,0.492451238,6196,5.0,0.6636675235646958,0.44897959185922537,0.7248456796573046
"(-96.07253403375066, 30.113400660667978)",484737000000.0,0.000653838,0.279283495,0.014129032,0.556164715,0.007173365,0.415805479,0.03980394,0.492707945,6196,5.0,0.6636675235646958,0.44897959185922537,0.7238691211790438
"(-96.07277651057807, 30.38361770222716)",481852000000.0,0.001640741,0.010325272,0.010790225,0.331478921,0.018363941,0.01520959,0.030347011,0.29350068,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7480754769071595
"(-96.0728353332275, 30.39711421404184)",481852000000.0,0.000342903,0.00669266,0.000512414,0.32206211,0.003647655,0.009799049,0.00123586,0.285151701,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7575991209071594
"(-96.0728831471423, 30.13457184976283)",484737000000.0,0.001836203,0.258109494,0.034596512,0.536903524,0.020580297,0.384268172,0.097776586,0.475630901,6196,5.0,0.6636675235646958,0.44897959185922537,0.7239963193094787
"(-96.07313203989162, 30.28767105351734)",481852000000.0,0.011504998,0.105067391,0.085445924,0.404680235,0.130215528,0.156321852,0.241803839,0.358401239,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.6712673787332465
"(-96.07337103980791, 30.052044533017735)",484737000000.0,0.014704678,0.320380076,0.043451963,0.611988292,0.166496945,0.477016179,0.122859003,0.542201337,6196,5.0,0.6636675235646958,0.44897959185922537,0.6449647064399134
"(-96.07367247367951, 30.187974718022655)",484737000000.0,0.009250338,0.204701415,0.020632314,0.489065369,0.104649756,0.304720291,0.058224012,0.433217414,6196,5.0,0.6636675235646958,0.44897959185922537,0.714685566222522
"(-96.07378870342806, 31.14249824053578)",482900000000.0,0.049502097,0.257835237,0.120722105,0.574955472,0.561067621,0.383859684,0.34172105,0.5093679,2435,7.666666667,0.26081833761782347,0.775510204131612,0.457813854460996
"(-96.0738498219958, 30.39110145058682)",481852000000.0,0.000735013,0.004244196,0.005300803,0.325472979,0.008093823,0.00615222,0.014798622,0.28817579,3123,4.666666667,0.33451156812339333,0.40816326537109543,0.7545696431245508
"(-96.07395818153957, 30.110399421846786)",484737000000.0,0.00270953,0.282261191,0.01081255,0.558287449,0.030483024,0.420240564,0.030410246,0.494589968,6196,5.0,0.6636675235646958,0.44897959185922537,0.7153223887007829
"(-96.07416282711809, 31.33141991793393)",482900000000.0,0.025281517,0.421754937,0.075458664,0.750402797,0.28642856,0.628007482,0.213515652,0.664920154,2435,7.666666667,0.26081833761782347,0.775510204131612,0.49419437863490884
